# Total_number_of_molecules,Total_potential_energy_K
71.00000000,-240623.83359347
69.00000000,-234384.84885123
65.00000000,-225231.25721794
66.00000000,-227573.72132263
66.00000000,-226992.47203264
64.00000000,-224486.92900609
63.00000000,-222513.60674381
63.00000000,-222136.23098039
62.00000000,-220319.75335474
62.00000000,-222545.13688733
65.00000000,-229792.38108380
68.00000000,-239588.50461913
71.00000000,-247320.93374907
71.00000000,-247315.22707424
68.00000000,-238299.19939790
71.00000000,-244503.10009788
68.00000000,-238018.85773994
67.00000000,-234186.72971811
69.00000000,-239126.90388058
70.00000000,-240379.25720578
62.00000000,-221755.74726408
64.00000000,-226475.90920858
67.00000000,-233356.46758795
68.00000000,-236875.40669168
68.00000000,-236631.11409446
73.00000000,-249787.22250768
72.00000000,-247309.06745117
73.00000000,-250088.77391843
70.00000000,-241857.96553211
65.00000000,-228231.16475472
66.00000000,-229843.16334933
70.00000000,-237646.17469163
71.00000000,-237153.54192680
73.00000000,-241489.32055283
75.00000000,-247132.48510327
79.00000000,-258653.51378140
78.00000000,-260077.22407058
78.00000000,-261035.24813417
78.00000000,-261930.01106535
73.00000000,-249799.97756649
72.00000000,-245301.79034892
71.00000000,-243100.05269174
69.00000000,-235849.45274572
68.00000000,-234649.13097286
69.00000000,-233752.16309650
68.00000000,-234559.34886285
66.00000000,-229462.70505665
65.00000000,-226607.19230757
68.00000000,-231774.15723555
66.00000000,-228336.48244457
67.00000000,-232013.63300323
70.00000000,-241585.33593099
71.00000000,-243119.75235536
71.00000000,-242911.17095274
71.00000000,-239333.98609572
71.00000000,-237286.26462144
73.00000000,-243954.79242875
72.00000000,-240792.84560245
70.00000000,-234363.97504457
70.00000000,-233310.50909854
70.00000000,-235263.56476014
65.00000000,-223586.15906045
69.00000000,-234115.34429291
70.00000000,-236884.69065314
73.00000000,-244086.94710217
77.00000000,-256463.22915969
71.00000000,-239995.75112984
69.00000000,-233303.43404504
71.00000000,-241436.01010842
68.00000000,-231719.28772024
67.00000000,-228644.76149893
68.00000000,-230471.47927809
69.00000000,-233587.91236321
68.00000000,-232764.90793603
71.00000000,-241745.34481542
72.00000000,-244971.82390732
67.00000000,-231131.02516077
70.00000000,-240232.75287711
67.00000000,-230343.80597104
63.00000000,-219972.59372022
66.00000000,-228240.95001004
68.00000000,-234216.84275576
68.00000000,-232272.14642787
66.00000000,-228106.28610516
63.00000000,-218707.04693879
66.00000000,-225678.99837905
64.00000000,-221000.40679749
64.00000000,-220941.91504589
64.00000000,-222226.25515214
65.00000000,-225800.52830470
63.00000000,-220062.84188088
61.00000000,-213632.57757685
61.00000000,-214164.40826311
60.00000000,-212316.07447839
62.00000000,-219380.29011159
61.00000000,-218275.64535354
59.00000000,-211439.39229788
60.00000000,-213812.98883409
64.00000000,-226036.95336523
63.00000000,-223275.87142996
67.00000000,-232450.55004297
68.00000000,-236437.21209921
66.00000000,-229291.42788766
68.00000000,-233706.09022926
72.00000000,-244753.36783947
69.00000000,-234374.78518977
69.00000000,-232543.12804749
70.00000000,-235649.35749295
69.00000000,-234629.84043752
68.00000000,-233206.02451790
67.00000000,-231081.76684712
68.00000000,-231694.67982474
66.00000000,-224992.88916323
66.00000000,-224268.39720720
68.00000000,-230582.77399908
64.00000000,-219747.83928009
64.00000000,-218651.43387513
61.00000000,-215153.29056921
64.00000000,-224706.09171854
61.00000000,-214311.97468537
62.00000000,-217111.74316617
63.00000000,-222569.93089172
62.00000000,-217728.02754383
64.00000000,-222784.41711163
64.00000000,-222372.18938221
65.00000000,-221997.15539977
67.00000000,-228342.77591140
72.00000000,-243627.26895692
74.00000000,-249883.36386570
76.00000000,-255972.31642356
75.00000000,-254657.37323981
71.00000000,-243672.49458519
67.00000000,-237100.53925701
63.00000000,-222885.82624466
66.00000000,-230591.31385082
63.00000000,-224075.34618032
64.00000000,-226860.16501062
68.00000000,-233220.47858525
69.00000000,-235879.22795637
68.00000000,-236058.63637297
66.00000000,-229113.51269601
65.00000000,-227723.93910813
64.00000000,-224485.59949815
67.00000000,-232944.33653103
67.00000000,-233020.58647781
66.00000000,-230367.85905889
71.00000000,-242335.91390097
71.00000000,-241086.17237758
72.00000000,-244287.17396162
69.00000000,-234970.98072105
70.00000000,-238037.05275680
70.00000000,-238863.01447992
71.00000000,-240307.15211121
69.00000000,-235715.50846431
68.00000000,-232273.64494710
68.00000000,-233409.04831123
67.00000000,-231697.47546746
67.00000000,-229878.27584557
67.00000000,-233050.06957810
67.00000000,-233621.13085995
70.00000000,-239617.22089309
67.00000000,-233539.73360341
68.00000000,-237082.83300038
69.00000000,-239567.22267835
69.00000000,-239228.99854879
69.00000000,-237602.07264917
69.00000000,-240002.69073455
70.00000000,-243211.94957103
68.00000000,-236964.64002384
65.00000000,-229723.45570012
70.00000000,-241886.90376817
68.00000000,-239288.89877459
69.00000000,-242307.44661597
66.00000000,-236467.33553922
68.00000000,-238019.12177213
70.00000000,-244359.04995551
71.00000000,-244603.20879354
69.00000000,-239154.27447846
69.00000000,-238182.74339043
65.00000000,-228797.08985069
67.00000000,-235600.37502585
65.00000000,-230420.21364602
62.00000000,-221422.44703753
61.00000000,-218677.11069013
62.00000000,-221350.63407877
64.00000000,-223967.41762773
68.00000000,-235600.38284095
66.00000000,-232369.39866349
66.00000000,-231553.82311561
69.00000000,-235922.85504760
69.00000000,-232723.22378811
68.00000000,-229568.80835863
69.00000000,-233098.26385778
71.00000000,-237810.77000714
71.00000000,-237762.19563447
70.00000000,-237550.00829749
67.00000000,-227732.57026312
68.00000000,-230764.87414515
69.00000000,-235934.76762664
69.00000000,-238400.78034433
71.00000000,-246582.26688616
72.00000000,-247745.64382992
75.00000000,-255540.71940229
73.00000000,-250109.52147274
71.00000000,-244398.58475800
68.00000000,-236336.29574766
68.00000000,-236433.34624811
64.00000000,-226985.39581035
63.00000000,-224412.18647560
67.00000000,-233491.66166347
67.00000000,-233261.75475811
65.00000000,-232554.47518771
68.00000000,-239474.68734060
69.00000000,-241376.18642104
67.00000000,-236199.84834898
65.00000000,-229591.09820500
63.00000000,-223594.26795603
67.00000000,-235215.58188838
67.00000000,-232789.22410453
67.00000000,-233298.63631233
66.00000000,-230030.95760267
67.00000000,-231319.89062352
70.00000000,-241034.22807230
68.00000000,-235328.41181875
67.00000000,-232472.58078269
64.00000000,-225339.27055024
65.00000000,-227951.39639018
66.00000000,-230888.02537269
63.00000000,-224007.44841505
64.00000000,-221893.55967352
63.00000000,-220003.79763366
61.00000000,-215445.75367144
66.00000000,-227258.30457585
68.00000000,-235023.73270938
69.00000000,-238897.72790670
71.00000000,-247693.68760563
77.00000000,-263409.38557484
76.00000000,-262127.75645138
81.00000000,-273023.31786338
82.00000000,-275203.42176407
81.00000000,-272455.60150020
78.00000000,-265433.70317236
81.00000000,-274064.39053705
81.00000000,-274498.95336766
81.00000000,-275360.48882000
83.00000000,-280305.54243377
80.00000000,-271297.07239719
81.00000000,-273434.97860620
77.00000000,-258064.49070650
75.00000000,-252366.09170061
74.00000000,-250972.36187915
75.00000000,-254145.45758130
78.00000000,-262696.02403110
78.00000000,-263558.65545266
74.00000000,-252036.61434586
74.00000000,-249591.28064927
73.00000000,-247578.49655970
73.00000000,-249183.10479892
72.00000000,-245577.98568056
70.00000000,-239950.86495577
75.00000000,-253370.02463264
76.00000000,-255135.58546857
72.00000000,-242512.28428233
71.00000000,-238952.34122339
72.00000000,-242945.53474532
72.00000000,-241752.73338702
72.00000000,-239456.73683995
71.00000000,-238513.92563943
74.00000000,-244879.35714475
72.00000000,-241461.32756936
69.00000000,-233760.60067790
68.00000000,-232051.59671106
73.00000000,-244345.68191598
73.00000000,-243186.37054020
73.00000000,-244016.21678098
70.00000000,-236553.72002724
73.00000000,-245327.17336290
73.00000000,-244144.12180747
71.00000000,-238218.41611273
73.00000000,-243793.95065555
76.00000000,-250230.52538272
75.00000000,-247898.14582432
72.00000000,-238937.26630620
73.00000000,-244034.20149919
72.00000000,-240222.33123610
70.00000000,-234455.03365684
67.00000000,-227063.43559140
70.00000000,-232428.16117787
68.00000000,-228530.02497473
72.00000000,-238924.37531810
69.00000000,-229865.68767905
67.00000000,-223188.51866014
68.00000000,-227427.91096771
67.00000000,-225737.17330584
73.00000000,-241254.27638291
67.00000000,-225123.65737321
68.00000000,-228420.04345715
66.00000000,-225356.62387690
64.00000000,-220985.54364566
66.00000000,-226192.95121092
65.00000000,-222360.10127331
63.00000000,-219057.13401921
62.00000000,-217582.63678810
64.00000000,-223823.72317362
67.00000000,-230748.64103141
72.00000000,-245843.34256623
70.00000000,-243129.53643783
70.00000000,-242727.90962422
65.00000000,-228382.16842754
70.00000000,-238529.51112286
69.00000000,-235255.58695793
69.00000000,-235763.76113046
72.00000000,-244092.69348446
68.00000000,-237135.63230758
68.00000000,-237231.85380471
67.00000000,-234051.61736660
65.00000000,-227446.98468531
66.00000000,-227509.93735846
69.00000000,-233763.34797686
66.00000000,-225406.83442592
66.00000000,-223059.42967498
66.00000000,-223561.05679432
67.00000000,-227317.16328169
70.00000000,-233064.36617024
68.00000000,-228164.30061540
67.00000000,-226901.25853131
69.00000000,-231980.84599337
67.00000000,-227104.45567400
67.00000000,-226803.52072274
71.00000000,-238440.04192466
67.00000000,-228163.67486549
67.00000000,-227957.26388392
64.00000000,-223493.48181647
65.00000000,-226943.60739881
64.00000000,-225390.12357431
66.00000000,-230030.10012388
63.00000000,-223875.68217114
66.00000000,-229975.97716129
63.00000000,-218986.16244680
64.00000000,-222923.75760188
59.00000000,-208754.26070992
62.00000000,-213319.82277453
62.00000000,-213592.62008536
59.00000000,-204354.40792954
61.00000000,-205662.42518476
58.00000000,-196920.11852902
58.00000000,-196571.09480499
61.00000000,-206830.80813833
60.00000000,-204165.71445035
61.00000000,-204042.19191961
60.00000000,-201991.16640838
63.00000000,-208486.97565191
61.00000000,-202242.47444269
62.00000000,-204984.21720301
60.00000000,-202145.89456613
59.00000000,-199460.72789631
58.00000000,-196948.56266360
66.00000000,-220262.90913708
66.00000000,-220994.82820980
64.00000000,-214493.61588473
65.00000000,-216254.66156533
61.00000000,-204699.04566231
62.00000000,-207038.74373756
61.00000000,-204508.98191538
60.00000000,-201890.41441220
60.00000000,-202613.37834952
61.00000000,-205919.70020209
61.00000000,-205019.36058922
57.00000000,-195829.97582385
62.00000000,-209217.16092049
61.00000000,-207520.79271430
63.00000000,-211443.29884240
64.00000000,-216160.77645412
67.00000000,-225134.32645047
65.00000000,-218229.58694441
66.00000000,-223187.24353398
64.00000000,-217689.34641075
66.00000000,-222871.30188248
68.00000000,-226505.75470736
67.00000000,-224566.38423466
63.00000000,-214615.40505322
59.00000000,-203129.73198730
62.00000000,-207648.54672179
62.00000000,-209304.14534557
59.00000000,-202651.43065366
58.00000000,-202541.52583639
59.00000000,-204437.89157345
59.00000000,-205633.67540129
58.00000000,-204532.98409316
58.00000000,-205852.95905744
60.00000000,-210443.13677339
60.00000000,-208401.48593946
64.00000000,-216955.58561741
66.00000000,-222327.05339770
64.00000000,-217677.59769650
66.00000000,-223616.74235521
67.00000000,-229599.93476829
65.00000000,-222187.20165412
65.00000000,-222172.86554282
67.00000000,-227126.60808215
64.00000000,-218066.44241991
63.00000000,-215703.80840785
64.00000000,-221217.67898583
64.00000000,-220754.62580795
65.00000000,-222564.86826208
62.00000000,-214359.68832066
67.00000000,-227338.86067035
71.00000000,-238318.44762006
71.00000000,-238156.04429291
68.00000000,-231251.01392689
64.00000000,-220076.53076294
67.00000000,-228814.30655431
69.00000000,-236262.90042670
67.00000000,-231358.50995017
65.00000000,-226033.27409470
60.00000000,-213843.07055882
61.00000000,-216103.63386715
58.00000000,-208451.61449479
60.00000000,-214014.36489120
62.00000000,-218011.38989986
66.00000000,-227751.69033134
65.00000000,-225318.83431359
66.00000000,-228969.35787485
66.00000000,-230484.05374676
66.00000000,-231662.41492756
66.00000000,-231406.45295739
65.00000000,-229737.02977648
63.00000000,-223761.05411950
60.00000000,-217070.87202185
62.00000000,-221624.48963446
65.00000000,-227194.02728591
66.00000000,-230260.97350000
64.00000000,-225159.84011078
65.00000000,-226588.34376228
68.00000000,-233626.82207611
67.00000000,-231570.49903358
69.00000000,-237358.36037877
66.00000000,-230301.38715959
65.00000000,-228309.19401557
64.00000000,-226123.75674886
65.00000000,-226999.48315296
65.00000000,-227815.97004452
65.00000000,-226477.32485639
66.00000000,-230435.26290225
67.00000000,-235857.94744391
64.00000000,-226455.18577483
65.00000000,-228896.70844970
67.00000000,-235583.07141914
62.00000000,-221529.86762955
60.00000000,-216726.15623342
64.00000000,-225909.13699503
66.00000000,-230314.86404807
66.00000000,-228629.69716011
65.00000000,-227436.14309407
62.00000000,-221008.59033129
62.00000000,-222127.99985805
66.00000000,-233895.20084807
67.00000000,-235492.81916863
65.00000000,-225988.51780644
64.00000000,-222833.56157513
65.00000000,-226539.75596782
63.00000000,-224804.02366440
64.00000000,-226576.95731066
67.00000000,-233824.13892543
69.00000000,-239586.53428677
75.00000000,-257963.84265312
75.00000000,-259527.41507737
75.00000000,-260059.64842394
77.00000000,-264819.53878343
79.00000000,-268375.42634035
75.00000000,-257088.79347870
80.00000000,-270374.77397669
78.00000000,-265130.72600338
80.00000000,-268929.10073339
75.00000000,-255406.25035276
71.00000000,-245469.08961002
67.00000000,-234964.95834299
67.00000000,-233910.78051135
66.00000000,-232553.57065497
68.00000000,-235695.49258688
73.00000000,-248765.20918093
70.00000000,-241726.93703761
69.00000000,-238194.94287835
67.00000000,-233982.16187716
68.00000000,-236691.83521337
68.00000000,-236092.77020327
65.00000000,-227284.09923710
64.00000000,-225392.07071693
64.00000000,-226643.69287321
64.00000000,-227129.27192048
67.00000000,-235274.66475533
72.00000000,-246410.23373955
71.00000000,-243123.16786512
70.00000000,-242489.44875579
69.00000000,-238569.32729351
70.00000000,-241457.45215209
74.00000000,-254241.59032686
71.00000000,-245057.11349388
69.00000000,-238763.16696397
72.00000000,-247729.55445489
69.00000000,-240675.49972071
66.00000000,-233201.79804554
70.00000000,-246415.17609519
71.00000000,-249217.30745961
70.00000000,-245598.10166884
68.00000000,-238782.92533629
68.00000000,-239168.76816010
72.00000000,-251528.28473994
73.00000000,-255599.73825016
74.00000000,-258801.42643041
72.00000000,-253393.44392809
68.00000000,-240903.00845303
71.00000000,-246931.98376854
73.00000000,-252951.98852670
73.00000000,-250719.68538411
72.00000000,-247738.07926767
72.00000000,-247094.62505244
67.00000000,-234325.13106589
66.00000000,-231638.62215445
62.00000000,-222298.32708384
66.00000000,-229727.04140061
65.00000000,-226237.54530511
66.00000000,-229320.24315470
69.00000000,-241016.32970280
71.00000000,-245700.98963055
73.00000000,-251441.07673259
71.00000000,-245469.07563782
69.00000000,-240654.25316980
65.00000000,-228504.89411723
69.00000000,-240878.22410392
65.00000000,-228782.58848289
64.00000000,-227662.37678036
64.00000000,-227760.83737911
63.00000000,-223232.01594040
65.00000000,-229372.44050125
64.00000000,-226300.50033853
64.00000000,-226269.56964160
66.00000000,-233462.14323989
67.00000000,-236372.54735591
69.00000000,-240045.49523654
68.00000000,-236291.11314119
68.00000000,-238575.41793809
69.00000000,-241200.25093103
70.00000000,-243127.69395676
70.00000000,-241898.42167650
72.00000000,-248252.05841084
69.00000000,-240102.29219350
68.00000000,-235535.63831944
69.00000000,-236617.30326179
70.00000000,-236743.89689198
72.00000000,-240517.08729983
71.00000000,-239461.69027728
69.00000000,-233653.34497528
66.00000000,-225794.38516774
